name,math,english,chinese,avg
Student5414,unknown,78.0,89.0,83.5
Student5415,57.0,58.0,86.0,67.0
Student5416,78.0,75.0,98.0,83.7
Student5417,89.0,77.0,83.0,83.0
Student5418,75.0,90.0,60.0,75.0
Student5419,79.0,62.0,85.0,75.3
Student5420,66.0,85.0,60.0,70.3
Student5421,69.0,58.0,58.0,61.7
Student5422,unknown,96.0,55.0,75.5
Student5423,95.0,63.0,83.0,80.3
Student5424,92.0,61.0,96.0,83.0
Student5425,56.0,81.0,86.0,74.3
Student5426,65.0,87.0,81.0,77.7
Student5427,94.0,52.0,61.0,69.0
Student5428,96.0,65.0,unknown,80.5
Student5429,97.0,69.0,81.0,82.3
Student5430,76.0,81.0,66.0,74.3
Student5431,72.0,72.0,53.0,65.7
Student5432,73.0,66.0,91.0,76.7
Student5433,58.0,65.0,82.0,68.3
Student5434,84.0,87.0,92.0,87.7
Student5435,69.0,57.0,97.0,74.3
Student5436,86.0,68.0,92.0,82.0
Student5437,91.0,79.0,58.0,76.0
Student5438,66.0,83.0,83.0,77.3
Student5439,96.0,unknown,88.0,92.0
Student5440,80.0,unknown,79.0,79.5
Student5441,57.0,93.0,99.0,83.0
Student5442,64.0,66.0,69.0,66.3
Student5443,unknown,64.0,88.0,76.0
Student5444,79.0,99.0,72.0,83.3
Student5445,95.0,97.0,90.0,94.0
Student5446,69.0,81.0,93.0,81.0
Student5447,88.0,unknown,84.0,86.0
Student5448,61.0,unknown,72.0,66.5
Student5449,98.0,98.0,97.0,97.7
Student5450,66.0,89.0,88.0,81.0
Student5451,91.0,82.0,72.0,81.7
Student5452,79.0,76.0,86.0,80.3
Student5453,78.0,84.0,72.0,78.0
Student5454,68.0,65.0,88.0,73.7
Student5455,95.0,77.0,77.0,83.0
Student5456,60.0,83.0,unknown,71.5
Student5457,83.0,unknown,unknown,83.0
Student5458,99.0,50.0,97.0,82.0
Student5459,56.0,90.0,79.0,75.0
Student5460,93.0,97.0,70.0,86.7
Student5461,83.0,80.0,73.0,78.7
Student5462,69.0,unknown,70.0,69.5
Student5463,99.0,93.0,75.0,89.0
Student5464,87.0,82.0,99.0,89.3
Student5465,unknown,82.0,85.0,83.5
Student5466,59.0,88.0,75.0,74.0
Student5467,81.0,67.0,82.0,76.7
Student5468,64.0,72.0,85.0,73.7
Student5469,86.0,72.0,53.0,70.3
Student5470,69.0,64.0,58.0,63.7
Student5471,52.0,75.0,57.0,61.3
Student5472,86.0,79.0,51.0,72.0
Student5473,89.0,74.0,78.0,80.3
Student5474,57.0,94.0,72.0,74.3
Student5475,89.0,65.0,55.0,69.7
Student5476,93.0,88.0,92.0,91.0
Student5477,72.0,97.0,85.0,84.7
Student5478,89.0,94.0,95.0,92.7
Student5479,60.0,63.0,70.0,64.3
Student5480,95.0,66.0,71.0,77.3
Student5481,57.0,61.0,58.0,58.7
Student5482,78.0,78.0,83.0,79.7
Student5483,79.0,unknown,75.0,77.0
Student5484,59.0,73.0,50.0,60.7
Student5485,88.0,62.0,85.0,78.3
Student5486,77.0,69.0,93.0,79.7
Student5487,98.0,64.0,54.0,72.0
Student5488,85.0,53.0,90.0,76.0
Student5489,62.0,83.0,71.0,72.0
Student5490,81.0,77.0,53.0,70.3
Student5491,85.0,99.0,97.0,93.7
Student5492,unknown,51.0,51.0,51.0
Student5493,75.0,96.0,65.0,78.7
Student5494,71.0,unknown,65.0,68.0
Student5495,53.0,75.0,71.0,66.3
Student5496,80.0,96.0,92.0,89.3
Student5497,67.0,75.0,50.0,64.0
Student5498,87.0,69.0,64.0,73.3
Student5499,73.0,91.0,73.0,79.0
Student5500,72.0,77.0,53.0,67.3
Student5501,71.0,69.0,67.0,69.0
Student5502,51.0,60.0,66.0,59.0
Student5503,80.0,59.0,56.0,65.0
Student5504,60.0,72.0,99.0,77.0
Student5505,77.0,86.0,94.0,85.7
Student5506,95.0,90.0,59.0,81.3
Student5507,81.0,68.0,50.0,66.3
Student5508,unknown,94.0,51.0,72.5
Student5509,87.0,67.0,98.0,84.0
Student5510,59.0,98.0,71.0,76.0
Student5511,89.0,76.0,81.0,82.0
Student5512,95.0,55.0,unknown,75.0
Student5513,73.0,59.0,84.0,72.0
Student5514,84.0,51.0,66.0,67.0
Student5515,93.0,73.0,61.0,75.7
Student5516,97.0,87.0,73.0,85.7
Student5517,72.0,77.0,79.0,76.0
Student5518,66.0,unknown,93.0,79.5
Student5519,50.0,94.0,79.0,74.3
Student5520,80.0,99.0,69.0,82.7
Student5521,80.0,88.0,91.0,86.3
Student5522,91.0,51.0,56.0,66.0
Student5523,91.0,95.0,91.0,92.3
Student5524,83.0,54.0,unknown,68.5
Student5525,58.0,99.0,87.0,81.3
Student5526,71.0,60.0,56.0,62.3
Student5527,62.0,59.0,98.0,73.0
Student5528,74.0,92.0,79.0,81.7
Student5529,97.0,51.0,61.0,69.7
Student5530,67.0,64.0,98.0,76.3
Student5531,61.0,88.0,unknown,74.5
Student5532,89.0,90.0,67.0,82.0
Student5533,66.0,86.0,95.0,82.3
Student5534,64.0,56.0,92.0,70.7
Student5535,91.0,69.0,51.0,70.3
Student5536,64.0,83.0,82.0,76.3
Student5537,64.0,84.0,60.0,69.3
Student5538,88.0,83.0,83.0,84.7
Student5539,62.0,71.0,65.0,66.0
Student5540,unknown,80.0,84.0,82.0
Student5541,81.0,72.0,82.0,78.3
Student5542,58.0,68.0,70.0,65.3
Student5543,89.0,53.0,69.0,70.3
Student5544,69.0,73.0,57.0,66.3
Student5545,75.0,69.0,75.0,73.0
Student5546,76.0,88.0,82.0,82.0
Student5547,70.0,unknown,75.0,72.5
Student5548,67.0,88.0,86.0,80.3
Student5549,62.0,66.0,79.0,69.0
Student5550,65.0,unknown,80.0,72.5
Student5551,58.0,97.0,82.0,79.0
Student5552,61.0,84.0,60.0,68.3
Student5553,93.0,81.0,90.0,88.0
Student5554,87.0,96.0,54.0,79.0
Student5555,68.0,unknown,51.0,59.5
Student5556,56.0,96.0,62.0,71.3
Student5557,84.0,95.0,67.0,82.0
Student5558,97.0,88.0,75.0,86.7
Student5559,67.0,84.0,74.0,75.0
Student5560,unknown,79.0,93.0,86.0
Student5561,88.0,66.0,63.0,72.3
Student5562,53.0,91.0,54.0,66.0
Student5563,74.0,unknown,91.0,82.5
Student5564,81.0,78.0,51.0,70.0
Student5565,89.0,55.0,53.0,65.7
Student5566,62.0,66.0,61.0,63.0
Student5567,94.0,66.0,60.0,73.3
Student5568,66.0,63.0,53.0,60.7
Student5569,98.0,unknown,92.0,95.0
Student5570,86.0,99.0,58.0,81.0
Student5571,55.0,86.0,59.0,66.7
Student5572,68.0,89.0,76.0,77.7
Student5573,62.0,88.0,55.0,68.3
Student5574,unknown,81.0,64.0,72.5
Student5575,63.0,85.0,91.0,79.7
Student5576,80.0,99.0,80.0,86.3
Student5577,unknown,86.0,71.0,78.5
Student5578,88.0,97.0,55.0,80.0
Student5579,57.0,63.0,82.0,67.3
Student5580,74.0,76.0,78.0,76.0
Student5581,62.0,68.0,unknown,65.0
Student5582,81.0,80.0,79.0,80.0
Student5583,unknown,95.0,70.0,82.5
Student5584,87.0,58.0,85.0,76.7
Student5585,77.0,87.0,71.0,78.3
Student5586,79.0,66.0,95.0,80.0
Student5587,52.0,68.0,69.0,63.0
Student5588,77.0,93.0,71.0,80.3
Student5589,52.0,53.0,89.0,64.7
Student5590,94.0,97.0,60.0,83.7
Student5591,unknown,60.0,96.0,78.0
Student5592,65.0,71.0,80.0,72.0
Student5593,71.0,53.0,89.0,71.0
Student5594,81.0,66.0,62.0,69.7
Student5595,87.0,57.0,67.0,70.3
Student5596,57.0,95.0,71.0,74.3
Student5597,57.0,83.0,66.0,68.7
Student5598,55.0,60.0,87.0,67.3
Student5599,63.0,unknown,74.0,68.5
Student5600,81.0,60.0,81.0,74.0
Student5601,84.0,87.0,64.0,78.3
Student5602,59.0,70.0,62.0,63.7
Student5603,52.0,95.0,75.0,74.0
Student5604,61.0,79.0,99.0,79.7
Student5605,98.0,59.0,60.0,72.3
Student5606,80.0,75.0,62.0,72.3
Student5607,78.0,76.0,82.0,78.7
Student5608,54.0,57.0,99.0,70.0
Student5609,74.0,88.0,86.0,82.7
Student5610,90.0,57.0,87.0,78.0
Student5611,80.0,57.0,50.0,62.3
Student5612,70.0,83.0,88.0,80.3
Student5613,69.0,65.0,76.0,70.0
Student5614,88.0,90.0,85.0,87.7
Student5615,71.0,62.0,81.0,71.3
Student5616,53.0,72.0,90.0,71.7
Student5617,62.0,61.0,64.0,62.3
Student5618,unknown,76.0,80.0,78.0
Student5619,91.0,71.0,55.0,72.3
Student5620,99.0,81.0,74.0,84.7
Student5621,98.0,98.0,98.0,98.0
Student5622,69.0,76.0,67.0,70.7
Student5623,62.0,51.0,71.0,61.3
Student5624,66.0,94.0,80.0,80.0
Student5625,85.0,82.0,85.0,84.0
Student5626,82.0,75.0,58.0,71.7
Student5627,50.0,77.0,95.0,74.0
Student5628,64.0,68.0,52.0,61.3
Student5629,62.0,92.0,82.0,78.7
Student5630,66.0,54.0,76.0,65.3
Student5631,73.0,82.0,92.0,82.3
Student5632,57.0,69.0,50.0,58.7
Student5633,99.0,79.0,93.0,90.3
Student5634,76.0,94.0,58.0,76.0
Student5635,94.0,57.0,54.0,68.3
Student5636,72.0,87.0,64.0,74.3
Student5637,95.0,66.0,99.0,86.7
Student5638,57.0,93.0,58.0,69.3
Student5639,57.0,50.0,94.0,67.0
Student5640,75.0,52.0,77.0,68.0
Student5641,96.0,95.0,62.0,84.3
Student5642,62.0,75.0,73.0,70.0
Student5643,88.0,80.0,unknown,84.0
Student5644,86.0,57.0,59.0,67.3
Student5645,98.0,92.0,91.0,93.7
Student5646,77.0,95.0,71.0,81.0
Student5647,74.0,57.0,88.0,73.0
Student5648,65.0,84.0,71.0,73.3
Student5649,51.0,88.0,86.0,75.0
Student5650,67.0,77.0,88.0,77.3
Student5651,66.0,53.0,69.0,62.7
Student5652,79.0,65.0,59.0,67.7
Student5653,88.0,62.0,59.0,69.7
Student5654,62.0,69.0,75.0,68.7
Student5655,81.0,54.0,74.0,69.7
Student5656,99.0,86.0,77.0,87.3
Student5657,78.0,69.0,62.0,69.7
Student5658,95.0,73.0,64.0,77.3
Student5659,79.0,85.0,unknown,82.0
Student5660,67.0,83.0,61.0,70.3
Student5661,62.0,94.0,68.0,74.7
Student5662,92.0,unknown,81.0,86.5
Student5663,70.0,83.0,60.0,71.0
Student5664,unknown,68.0,87.0,77.5
Student5665,70.0,66.0,82.0,72.7
Student5666,97.0,54.0,51.0,67.3
Student5667,66.0,74.0,unknown,70.0
Student5668,89.0,67.0,85.0,80.3
Student5669,68.0,99.0,54.0,73.7
Student5670,64.0,57.0,64.0,61.7
Student5671,58.0,76.0,92.0,75.3
Student5672,59.0,64.0,59.0,60.7
Student5673,93.0,94.0,66.0,84.3
Student5674,80.0,62.0,83.0,75.0
Student5675,72.0,65.0,73.0,70.0
Student5676,79.0,71.0,59.0,69.7
Student5677,82.0,69.0,79.0,76.7
Student5678,58.0,62.0,52.0,57.3
Student5679,96.0,69.0,86.0,83.7
Student5680,50.0,51.0,52.0,51.0
Student5681,93.0,84.0,89.0,88.7
Student5682,84.0,96.0,54.0,78.0
Student5683,60.0,68.0,77.0,68.3
Student5684,83.0,94.0,93.0,90.0
Student5685,65.0,86.0,63.0,71.3
Student5686,58.0,55.0,88.0,67.0
Student5687,81.0,63.0,60.0,68.0
Student5688,64.0,53.0,57.0,58.0
Student5689,unknown,71.0,86.0,78.5
Student5690,82.0,88.0,57.0,75.7
Student5691,94.0,85.0,61.0,80.0
Student5692,63.0,83.0,64.0,70.0
Student5693,57.0,76.0,unknown,66.5
Student5694,57.0,56.0,97.0,70.0
Student5695,76.0,52.0,95.0,74.3
Student5696,61.0,96.0,77.0,78.0
Student5697,50.0,82.0,56.0,62.7
Student5698,92.0,51.0,unknown,71.5
Student5699,89.0,91.0,56.0,78.7
Student5700,91.0,65.0,79.0,78.3
Student5701,60.0,74.0,67.0,67.0
Student5702,88.0,64.0,73.0,75.0
Student5703,92.0,73.0,55.0,73.3
Student5704,80.0,64.0,53.0,65.7
Student5705,66.0,80.0,52.0,66.0
Student5706,82.0,63.0,98.0,81.0
Student5707,81.0,63.0,96.0,80.0
Student5708,78.0,55.0,55.0,62.7
Student5709,70.0,63.0,75.0,69.3
Student5710,70.0,66.0,93.0,76.3
Student5711,89.0,67.0,87.0,81.0
Student5712,72.0,69.0,60.0,67.0
Student5713,55.0,66.0,78.0,66.3
Student5714,71.0,65.0,69.0,68.3
Student5715,99.0,89.0,59.0,82.3
Student5716,87.0,88.0,75.0,83.3
Student5717,86.0,81.0,97.0,88.0
Student5718,94.0,93.0,76.0,87.7
Student5719,unknown,58.0,99.0,78.5
Student5720,90.0,76.0,63.0,76.3
Student5721,98.0,95.0,85.0,92.7
Student5722,84.0,82.0,61.0,75.7
Student5723,60.0,59.0,72.0,63.7
Student5724,73.0,66.0,70.0,69.7
Student5725,98.0,unknown,57.0,77.5
Student5726,70.0,98.0,88.0,85.3
Student5727,51.0,85.0,58.0,64.7
Student5728,89.0,66.0,73.0,76.0
Student5729,68.0,67.0,80.0,71.7
Student5730,88.0,72.0,74.0,78.0
Student5731,77.0,83.0,66.0,75.3
Student5732,66.0,57.0,91.0,71.3
Student5733,55.0,62.0,78.0,65.0
Student5734,unknown,72.0,52.0,62.0
Student5735,87.0,69.0,70.0,75.3
Student5736,77.0,71.0,57.0,68.3
Student5737,51.0,96.0,63.0,70.0
Student5738,87.0,72.0,88.0,82.3
Student5739,86.0,90.0,65.0,80.3
Student5740,53.0,84.0,67.0,68.0
Student5741,71.0,52.0,80.0,67.7
Student5742,75.0,83.0,60.0,72.7
Student5743,98.0,82.0,87.0,89.0
Student5744,92.0,95.0,69.0,85.3
Student5745,85.0,66.0,95.0,82.0
Student5746,62.0,94.0,94.0,83.3
Student5747,81.0,68.0,53.0,67.3
Student5748,66.0,79.0,69.0,71.3
Student5749,90.0,72.0,80.0,80.7
Student5750,85.0,64.0,69.0,72.7
Student5751,95.0,63.0,60.0,72.7
Student5752,68.0,unknown,99.0,83.5
Student5753,84.0,88.0,50.0,74.0
Student5754,unknown,98.0,93.0,95.5
Student5755,89.0,67.0,67.0,74.3
Student5756,77.0,55.0,88.0,73.3
Student5757,50.0,81.0,93.0,74.7
Student5758,91.0,70.0,82.0,81.0
Student5759,67.0,89.0,85.0,80.3
Student5760,97.0,77.0,67.0,80.3
Student5761,89.0,76.0,96.0,87.0
Student5762,82.0,unknown,80.0,81.0
Student5763,61.0,82.0,84.0,75.7
Student5764,57.0,65.0,88.0,70.0
Student5765,unknown,88.0,87.0,87.5
Student5766,65.0,71.0,64.0,66.7
Student5767,99.0,unknown,96.0,97.5
Student5768,53.0,96.0,55.0,68.0
Student5769,87.0,62.0,57.0,68.7
Student5770,93.0,51.0,89.0,77.7
Student5771,76.0,63.0,unknown,69.5
Student5772,58.0,87.0,50.0,65.0
Student5773,96.0,unknown,62.0,79.0
Student5774,65.0,77.0,73.0,71.7
Student5775,61.0,56.0,70.0,62.3
Student5776,80.0,67.0,94.0,80.3
Student5777,73.0,90.0,unknown,81.5
Student5778,63.0,85.0,53.0,67.0
Student5779,94.0,90.0,56.0,80.0
Student5780,74.0,85.0,61.0,73.3
Student5781,83.0,unknown,62.0,72.5
Student5782,52.0,53.0,93.0,66.0
Student5783,73.0,79.0,65.0,72.3
Student5784,91.0,73.0,55.0,73.0
Student5785,58.0,69.0,63.0,63.3
Student5786,75.0,95.0,97.0,89.0
Student5787,69.0,80.0,80.0,76.3
Student5788,89.0,73.0,85.0,82.3
Student5789,59.0,56.0,86.0,67.0
Student5790,68.0,75.0,90.0,77.7
Student5791,52.0,62.0,84.0,66.0
Student5792,73.0,57.0,59.0,63.0
Student5793,54.0,54.0,66.0,58.0
Student5794,52.0,unknown,91.0,71.5
Student5795,76.0,62.0,79.0,72.3
Student5796,65.0,78.0,93.0,78.7
Student5797,98.0,69.0,56.0,74.3
Student5798,64.0,63.0,67.0,64.7
Student5799,84.0,81.0,68.0,77.7
Student5800,61.0,99.0,64.0,74.7
Student5801,90.0,76.0,88.0,84.7
Student5802,93.0,74.0,93.0,86.7
Student5803,75.0,unknown,71.0,73.0
Student5804,96.0,70.0,88.0,84.7
Student5805,83.0,67.0,91.0,80.3
Student5806,72.0,88.0,79.0,79.7
Student5807,80.0,64.0,69.0,71.0
Student5808,99.0,87.0,unknown,93.0
Student5809,69.0,97.0,91.0,85.7
Student5810,61.0,73.0,74.0,69.3
Student5811,72.0,57.0,72.0,67.0
Student5812,53.0,77.0,54.0,61.3
Student5813,72.0,70.0,99.0,80.3
Student5814,unknown,65.0,90.0,77.5
Student5815,97.0,65.0,79.0,80.3
Student5816,50.0,84.0,97.0,77.0
Student5817,74.0,66.0,88.0,76.0
Student5818,51.0,58.0,76.0,61.7
Student5819,79.0,84.0,91.0,84.7
Student5820,52.0,78.0,86.0,72.0
Student5821,70.0,88.0,56.0,71.3
Student5822,74.0,67.0,54.0,65.0
Student5823,69.0,61.0,64.0,64.7
Student5824,98.0,68.0,91.0,85.7
Student5825,71.0,97.0,57.0,75.0
Student5826,70.0,71.0,58.0,66.3
Student5827,82.0,98.0,60.0,80.0
Student5828,87.0,64.0,71.0,74.0
Student5829,64.0,50.0,83.0,65.7
Student5830,95.0,51.0,unknown,73.0
Student5831,64.0,57.0,62.0,61.0
Student5832,95.0,71.0,60.0,75.3
Student5833,74.0,74.0,81.0,76.3
Student5834,70.0,51.0,91.0,70.7
Student5835,73.0,58.0,64.0,65.0
Student5836,54.0,58.0,87.0,66.3
Student5837,55.0,62.0,50.0,55.7
Student5838,98.0,55.0,95.0,82.7
Student5839,92.0,79.0,99.0,90.0
Student5840,97.0,64.0,73.0,78.0
Student5841,93.0,64.0,92.0,83.0
Student5842,96.0,99.0,89.0,94.7
Student5843,72.0,56.0,71.0,66.3
Student5844,53.0,60.0,52.0,55.0
Student5845,76.0,89.0,63.0,76.0
Student5846,67.0,87.0,51.0,68.3
Student5847,70.0,89.0,81.0,80.0
Student5848,77.0,51.0,97.0,75.0
Student5849,84.0,unknown,87.0,85.5
Student5850,71.0,88.0,82.0,80.3
Student5851,89.0,59.0,95.0,81.0
Student5852,72.0,93.0,91.0,85.3
Student5853,52.0,66.0,55.0,57.7
Student5854,89.0,56.0,90.0,78.3
Student5855,99.0,89.0,88.0,92.0
Student5856,59.0,88.0,74.0,73.7
Student5857,74.0,53.0,83.0,70.0
Student5858,98.0,84.0,60.0,80.7
Student5859,57.0,96.0,95.0,82.7
Student5860,60.0,85.0,86.0,77.0
Student5861,54.0,80.0,90.0,74.7
Student5862,94.0,74.0,56.0,74.7
Student5863,86.0,90.0,95.0,90.3
Student5864,94.0,62.0,97.0,84.3
Student5865,87.0,67.0,71.0,75.0
Student5866,78.0,70.0,97.0,81.7
Student5867,54.0,97.0,88.0,79.7
Student5868,58.0,50.0,59.0,55.7
Student5869,97.0,85.0,70.0,84.0
Student5870,51.0,99.0,55.0,68.3
Student5871,50.0,57.0,98.0,68.3
Student5872,89.0,97.0,50.0,78.7
Student5873,79.0,70.0,83.0,77.3
Student5874,60.0,unknown,63.0,61.5
Student5875,77.0,70.0,85.0,77.3
Student5876,93.0,76.0,76.0,81.7
Student5877,61.0,unknown,58.0,59.5
Student5878,88.0,72.0,55.0,71.7
Student5879,75.0,99.0,80.0,84.7
Student5880,62.0,92.0,66.0,73.3
Student5881,57.0,84.0,92.0,77.7
Student5882,unknown,unknown,85.0,85.0
Student5883,79.0,91.0,70.0,80.0
Student5884,58.0,97.0,76.0,77.0
Student5885,88.0,54.0,90.0,77.3
Student5886,80.0,90.0,77.0,82.3
Student5887,70.0,57.0,unknown,63.5
Student5888,96.0,60.0,84.0,80.0
Student5889,83.0,65.0,85.0,77.7
Student5890,80.0,88.0,84.0,84.0
Student5891,74.0,96.0,unknown,85.0
Student5892,61.0,73.0,68.0,67.3
Student5893,50.0,70.0,70.0,63.3
Student5894,71.0,72.0,82.0,75.0
Student5895,89.0,98.0,72.0,86.3
Student5896,86.0,87.0,55.0,76.0
Student5897,96.0,96.0,81.0,91.0
Student5898,50.0,57.0,71.0,59.3
Student5899,50.0,56.0,52.0,52.7
Student5900,91.0,51.0,84.0,75.3
Student5901,91.0,79.0,65.0,78.3
Student5902,70.0,62.0,91.0,74.3
Student5903,64.0,72.0,74.0,70.0
Student5904,66.0,78.0,66.0,70.0
Student5905,71.0,87.0,88.0,82.0
Student5906,87.0,86.0,62.0,78.3
Student5907,84.0,69.0,77.0,76.7
Student5908,94.0,82.0,60.0,78.7
Student5909,65.0,unknown,59.0,62.0
Student5910,57.0,99.0,unknown,78.0
Student5911,96.0,64.0,73.0,77.7
Student5912,66.0,72.0,87.0,75.0
Student5913,unknown,91.0,unknown,91.0
Student5914,75.0,52.0,82.0,69.7
Student5915,62.0,86.0,66.0,71.3
Student5916,66.0,78.0,93.0,79.0
Student5917,87.0,94.0,85.0,88.7
Student5918,66.0,57.0,84.0,69.0
Student5919,97.0,71.0,55.0,74.3
Student5920,63.0,78.0,65.0,68.7
Student5921,94.0,51.0,94.0,79.7
Student5922,55.0,90.0,77.0,74.0
Student5923,84.0,98.0,90.0,90.7
Student5924,95.0,99.0,81.0,91.7
Student5925,63.0,94.0,75.0,77.3
Student5926,unknown,50.0,60.0,55.0
Student5927,57.0,93.0,74.0,74.7
Student5928,64.0,unknown,unknown,64.0
Student5929,76.0,unknown,70.0,73.0
Student5930,62.0,86.0,94.0,80.7
Student5931,unknown,57.0,52.0,54.5
Student5932,80.0,76.0,61.0,72.3
Student5933,84.0,96.0,89.0,89.7
Student5934,55.0,84.0,95.0,78.0
Student5935,unknown,55.0,90.0,72.5
Student5936,71.0,94.0,74.0,79.7
Student5937,98.0,93.0,66.0,85.7
Student5938,72.0,68.0,87.0,75.7
Student5939,74.0,67.0,85.0,75.3
Student5940,83.0,50.0,85.0,72.7
Student5941,75.0,unknown,68.0,71.5
Student5942,96.0,76.0,93.0,88.3
Student5943,54.0,56.0,51.0,53.7
Student5944,75.0,93.0,66.0,78.0
Student5945,69.0,91.0,79.0,79.7
Student5946,55.0,78.0,96.0,76.3
Student5947,55.0,80.0,59.0,64.7
Student5948,unknown,93.0,84.0,88.5
Student5949,67.0,92.0,85.0,81.3
Student5950,53.0,85.0,82.0,73.3
Student5951,66.0,68.0,50.0,61.3
Student5952,63.0,55.0,67.0,61.7
Student5953,63.0,74.0,53.0,63.3
Student5954,62.0,80.0,96.0,79.3
Student5955,56.0,58.0,76.0,63.3
Student5956,93.0,69.0,74.0,78.7
Student5957,64.0,59.0,77.0,66.7
Student5958,68.0,86.0,71.0,75.0
Student5959,92.0,76.0,91.0,86.3
Student5960,96.0,62.0,74.0,77.3
Student5961,93.0,90.0,66.0,83.0
Student5962,84.0,51.0,93.0,76.0
Student5963,66.0,unknown,61.0,63.5
Student5964,84.0,70.0,65.0,73.0
Student5965,68.0,82.0,86.0,78.7
Student5966,69.0,73.0,65.0,69.0
Student5967,85.0,93.0,66.0,81.3
Student5968,84.0,91.0,80.0,85.0
Student5969,81.0,83.0,64.0,76.0
Student5970,97.0,58.0,62.0,72.3
Student5971,93.0,51.0,89.0,77.7
Student5972,89.0,79.0,76.0,81.3
Student5973,73.0,71.0,70.0,71.3
Student5974,66.0,95.0,51.0,70.7
Student5975,56.0,60.0,57.0,57.7
Student5976,92.0,92.0,91.0,91.7
Student5977,99.0,66.0,56.0,73.7
Student5978,unknown,85.0,59.0,72.0
Student5979,84.0,62.0,53.0,66.3
Student5980,81.0,56.0,92.0,76.3
Student5981,85.0,65.0,90.0,80.0
Student5982,62.0,82.0,85.0,76.3
Student5983,55.0,94.0,84.0,77.7
Student5984,63.0,50.0,92.0,68.3
Student5985,86.0,60.0,52.0,66.0
Student5986,97.0,55.0,67.0,73.0
Student5987,64.0,69.0,95.0,76.0
Student5988,96.0,84.0,92.0,90.7
Student5989,53.0,93.0,73.0,73.0
Student5990,89.0,86.0,81.0,85.3
Student5991,65.0,90.0,83.0,79.3
Student5992,77.0,75.0,51.0,67.7
Student5993,65.0,unknown,unknown,65.0
Student5994,53.0,79.0,59.0,63.7
Student5995,94.0,77.0,72.0,81.0
Student5996,75.0,76.0,unknown,75.5
Student5997,77.0,91.0,61.0,76.3
Student5998,81.0,68.0,92.0,80.3
Student5999,94.0,54.0,66.0,71.3
Student6000,51.0,54.0,67.0,57.3
Student6001,80.0,90.0,63.0,77.7
Student6002,52.0,76.0,unknown,64.0
Student6003,57.0,77.0,64.0,66.0
Student6004,73.0,75.0,61.0,69.7
Student6005,64.0,76.0,65.0,68.3
Student6006,92.0,98.0,81.0,90.3
Student6007,80.0,91.0,72.0,81.0
Student6008,58.0,70.0,87.0,71.7
Student6009,88.0,50.0,83.0,73.7
Student6010,94.0,77.0,83.0,84.7
Student6011,51.0,97.0,65.0,71.0
Student6012,57.0,64.0,83.0,68.0
Student6013,56.0,66.0,unknown,61.0
Student6014,93.0,75.0,56.0,74.7
Student6015,88.0,69.0,82.0,79.7
Student6016,91.0,74.0,53.0,72.7
Student6017,65.0,62.0,92.0,73.0
Student6018,84.0,82.0,56.0,74.0
Student6019,79.0,unknown,67.0,73.0
Student6020,59.0,57.0,53.0,56.3
Student6021,87.0,54.0,98.0,79.7
Student6022,67.0,55.0,60.0,60.7
Student6023,99.0,72.0,92.0,87.7
Student6024,54.0,79.0,69.0,67.3
Student6025,78.0,63.0,60.0,67.0
Student6026,88.0,72.0,64.0,74.7
Student6027,83.0,60.0,95.0,79.3
Student6028,92.0,80.0,66.0,79.3
Student6029,94.0,55.0,83.0,77.3
Student6030,72.0,60.0,99.0,77.0
Student6031,54.0,62.0,97.0,71.0
Student6032,79.0,61.0,61.0,67.0
Student6033,55.0,51.0,91.0,65.7
Student6034,95.0,84.0,77.0,85.3
Student6035,93.0,85.0,97.0,91.7
Student6036,53.0,66.0,unknown,59.5
Student6037,78.0,77.0,57.0,70.7
Student6038,72.0,77.0,76.0,75.0
Student6039,55.0,unknown,71.0,63.0
Student6040,81.0,87.0,73.0,80.3
Student6041,91.0,56.0,51.0,66.0
Student6042,67.0,unknown,80.0,73.5
Student6043,64.0,81.0,71.0,72.0
Student6044,89.0,60.0,50.0,66.3
Student6045,81.0,73.0,63.0,72.3
Student6046,58.0,52.0,74.0,61.3
Student6047,86.0,79.0,85.0,83.3
Student6048,59.0,55.0,85.0,66.3
Student6049,69.0,51.0,90.0,70.0
Student6050,55.0,63.0,52.0,56.7
Student6051,97.0,90.0,54.0,80.3
Student6052,52.0,67.0,50.0,56.3
Student6053,91.0,93.0,68.0,84.0
Student6054,60.0,80.0,82.0,74.0
Student6055,92.0,62.0,91.0,81.7
Student6056,66.0,75.0,79.0,73.3
Student6057,81.0,93.0,61.0,78.3
Student6058,53.0,61.0,59.0,57.7
Student6059,53.0,67.0,83.0,67.7
Student6060,66.0,58.0,65.0,63.0
Student6061,90.0,98.0,89.0,92.3
Student6062,68.0,70.0,95.0,77.7
Student6063,54.0,97.0,78.0,76.3
Student6064,81.0,98.0,64.0,81.0
Student6065,71.0,89.0,97.0,85.7
Student6066,unknown,92.0,60.0,76.0
Student6067,84.0,73.0,93.0,83.3
Student6068,71.0,83.0,83.0,79.0
Student6069,50.0,57.0,85.0,64.0
Student6070,69.0,93.0,79.0,80.3
Student6071,71.0,unknown,84.0,77.5
Student6072,unknown,72.0,58.0,65.0
Student6073,60.0,62.0,67.0,63.0
Student6074,62.0,98.0,68.0,76.0
Student6075,91.0,63.0,88.0,80.7
Student6076,52.0,63.0,53.0,56.0
Student6077,58.0,65.0,55.0,59.3
Student6078,61.0,98.0,82.0,80.3
Student6079,72.0,unknown,81.0,76.5
